id,f90,mean,var_resid,smul
004246,0.872380,0.484074,0.01190182,0.184326
004247,0.874581,0.464130,0.01164295,0.190095
004248,0.888738,0.435214,0.01509644,0.239074
004249,0.873639,0.476552,0.01499595,0.221432
004250,0.795649,0.426154,0.01364334,0.237775
004251,0.393195,0.319911,0.00636146,0.191747
004252,0.387330,0.347805,0.00756843,0.201048
004253,0.397748,0.409750,0.01041015,0.197546
004254,0.255912,0.353513,0.00516502,0.175423
004255,0.283950,0.364495,0.00474237,0.170509
004256,0.240671,0.363850,0.00618089,0.196412
004257,0.125000,0.077292,0.00122511,0.225199
004258,0.122035,0.282807,0.00331384,0.166724
004259,0.119508,0.336249,0.00473034,0.184338
004260,0.238121,0.494278,0.01067238,0.193154
004261,0.421151,0.379795,0.00820691,0.203955
004262,0.387960,0.408798,0.00936499,0.219422
004263,0.086292,0.440683,0.00860804,0.196665
004264,0.083048,0.462889,0.00759367,0.174694
004265,0.095043,0.394451,0.00621277,0.178562
004266,0.590968,0.640826,0.01776301,0.139853
004267,0.512657,0.641837,0.01931047,0.169149
004268,0.511406,0.654186,0.02284977,0.186871
004269,0.410138,0.325188,0.00636178,0.209342
004270,0.286518,0.456917,0.01019734,0.196050
004271,0.391561,0.345968,0.00623568,0.190109
004272,0.242691,0.609353,0.01774798,0.195476
004273,0.232282,0.559367,0.01786769,0.210473
004274,0.227101,0.536510,0.01743307,0.215662
004275,0.569027,0.492297,0.01242901,0.171329
004276,0.561251,0.457698,0.00988909,0.156908
004277,0.554908,0.446659,0.01008644,0.174925
004278,0.417658,0.497106,0.01651048,0.229110
004279,0.468750,0.502978,0.01156452,0.188650
004280,0.415828,0.514739,0.01184236,0.175418
004281,0.979683,0.479847,0.01922291,0.233466
004282,0.981270,0.473178,0.01795620,0.232092
004283,0.984654,0.477623,0.01837955,0.224140
004284,1.044453,0.406989,0.00847732,0.217327
004285,1.023914,0.460866,0.01078085,0.208896
004286,1.007934,0.447189,0.01162533,0.227773
004287,0.234375,0.477637,0.00819803,0.161081
004288,0.094075,0.434500,0.00912419,0.191584
004289,0.076944,0.448284,0.00817145,0.175809
004290,0.188150,0.375028,0.00796257,0.220699
004291,0.155663,0.382563,0.00734327,0.197601
004292,0.164248,0.365611,0.00683898,0.200334
004293,0.220971,0.600931,0.01396299,0.172733
004294,0.199180,0.629229,0.01684892,0.179268
004295,0.220971,0.625356,0.01839174,0.190220
004296,0.102757,0.412783,0.00607854,0.177608
004297,0.101562,0.381456,0.00528072,0.183277
004298,0.091109,0.419843,0.00843661,0.192422
004299,0.084143,0.447528,0.00851015,0.180077
004300,0.083048,0.481855,0.01250727,0.207779
004301,0.084505,0.446544,0.00844606,0.183414
004302,0.133500,0.436093,0.00929854,0.196860
004303,0.125000,0.531372,0.01606872,0.213501
004304,0.179857,0.477883,0.00967599,0.175752
004305,0.868840,0.173944,0.00222787,0.312614
004306,0.971801,0.426849,0.01157750,0.231146
004307,0.873219,0.259324,0.00482975,0.246696
004308,0.203725,0.590724,0.01518622,0.184811
004309,0.421875,0.787089,0.02348103,0.175106
004310,0.711581,0.643992,0.01629225,0.175696
004311,1.034677,0.435974,0.01091334,0.214139
004312,1.015294,0.518339,0.01309102,0.202119
004313,0.999328,0.491829,0.01357192,0.215643
004314,0.229905,0.476010,0.01241726,0.211604
004315,0.138217,0.406069,0.00658004,0.173975
004316,0.178152,0.430159,0.00907916,0.194625
004317,0.136663,0.413036,0.00609727,0.176416
004318,0.101863,0.331217,0.00797737,0.236863
004319,0.130961,0.468651,0.01032600,0.199988
004320,0.118225,0.443874,0.00919112,0.185730
004321,0.179688,0.372574,0.00580360,0.186852
004322,0.141490,0.535288,0.01484903,0.195643
004323,0.547377,0.543709,0.01332431,0.168720
004324,0.560162,0.561453,0.01693444,0.196034
004325,0.500549,0.566125,0.01372287,0.170167
004326,0.320693,0.802875,0.03758145,0.196682
004327,0.115350,0.491126,0.00806348,0.167736
004328,0.094399,0.565339,0.01705206,0.213199
004329,0.062500,0.407991,0.00603274,0.172257
004330,0.070745,0.603957,0.01757783,0.199371
004331,0.052408,0.398580,0.00782985,0.192229
004332,0.175564,0.484948,0.00883365,0.170720
004333,0.159344,0.490262,0.00906863,0.172314
004334,0.160299,0.500551,0.00882973,0.169000
004335,0.858416,0.515786,0.00969967,0.185706
004336,1.046788,0.515614,0.01121795,0.177798
004337,1.030214,0.573107,0.01904229,0.212554
004338,0.061018,0.347323,0.00461967,0.171405
004339,0.056337,0.247940,0.00376537,0.206743
004340,0.055243,0.380285,0.00553714,0.172733
004341,0.684876,0.510024,0.01177118,0.171570
004342,0.778315,0.480054,0.01404951,0.194911
004343,0.783941,0.443962,0.01363024,0.212868
004344,0.244070,0.478078,0.00915598,0.174003
004345,0.289484,0.410054,0.00641889,0.166488
004346,0.140842,0.598533,0.01385767,0.169917
004347,0.094075,0.389572,0.00541490,0.172959
004348,0.086292,0.450397,0.00715263,0.175932
004349,0.080435,0.388373,0.00809179,0.206435
004350,0.116141,0.390053,0.00794922,0.200226
004351,0.128847,0.317281,0.00528085,0.207841
004352,0.109654,0.466049,0.00806436,0.179282
004353,0.608021,0.390752,0.01310356,0.247444
004354,0.678384,0.407056,0.01023677,0.213448
004355,0.661161,0.406519,0.01246141,0.236138
004356,0.062500,0.483581,0.00898260,0.170346
004357,0.087346,0.536445,0.01036220,0.173783
004358,0.113752,0.543308,0.01003664,0.173878
004359,0.220556,0.579243,0.01909628,0.209176
004360,0.227101,0.586604,0.01170082,0.158708
004361,0.222348,0.640082,0.01516558,0.168112
004362,0.232282,0.678361,0.01557374,0.162256
004363,0.188798,0.606238,0.01314313,0.171634
004364,0.255075,0.657080,0.01948977,0.194383
004365,0.080435,0.413867,0.00867180,0.200460
004366,0.094399,0.552423,0.01176781,0.189763
004367,0.056876,0.364019,0.00735184,0.204099
004368,0.570740,0.424103,0.00853566,0.188207
004369,0.406550,0.462511,0.01013469,0.189228
004370,0.373451,0.440014,0.00904623,0.195650
004371,0.328961,0.373333,0.00582988,0.164509
004372,0.324947,0.273932,0.00432667,0.195695
004373,0.240671,0.276280,0.00436388,0.197242
004374,0.208464,0.432136,0.00695551,0.166313
004375,0.178152,0.651309,0.01625820,0.173834
004376,0.211082,0.392026,0.00873498,0.207407
004377,0.432166,0.220648,0.00333154,0.244766
004378,0.034939,0.387144,0.00838591,0.195766
004379,0.156250,0.368838,0.00848088,0.231054
004380,0.563855,0.391476,0.00932326,0.233274
004381,0.917794,0.282837,0.00484659,0.197856
004382,0.771225,0.275165,0.00372070,0.170408
004383,0.946603,0.463365,0.01035899,0.230382
004384,1.025939,0.593977,0.01572686,0.158823
004385,0.957916,0.429417,0.00915551,0.210487
004386,0.335574,0.390512,0.00804788,0.201604
004387,0.373124,0.674157,0.02331398,0.190264
004388,0.373859,0.655347,0.01516379,0.157263
004389,0.773398,0.601844,0.01531278,0.177338
004390,0.748085,0.552110,0.01348496,0.169663
004391,0.783162,0.410475,0.00972266,0.212321
004392,0.151691,0.446536,0.00769583,0.173081
004393,0.187825,0.472842,0.01101253,0.193876
004394,0.214524,0.402428,0.00775572,0.189623
004395,0.554908,0.534462,0.01537796,0.202474
004396,0.640911,0.505083,0.01285393,0.179673
004397,0.576222,0.524200,0.01635280,0.197983
004398,0.566177,0.566028,0.01485189,0.181172
004399,0.542224,0.556418,0.01802091,0.206505
004400,0.550268,0.563827,0.01763254,0.203699
004401,0.459545,0.273888,0.00474651,0.209260
004402,0.409318,0.254853,0.00554081,0.246360
004403,0.423463,0.265028,0.00485666,0.225288
004404,0.657968,0.333172,0.00575948,0.195924
004405,0.688077,0.358461,0.00798546,0.207425
004406,0.697416,0.338193,0.00652321,0.208145
004407,0.181714,0.479578,0.01093460,0.189531
004408,0.243319,0.478002,0.01059382,0.195055
004409,0.237222,0.439687,0.01118731,0.211173
004410,0.559017,0.412516,0.00831748,0.181443
004411,0.615206,0.413619,0.00881015,0.192548
004412,0.615206,0.418094,0.01224270,0.229734
004413,0.473479,0.387852,0.00678290,0.194114
004414,0.261923,0.284383,0.00335667,0.177736
004415,0.428265,0.291598,0.00403079,0.212491
004416,0.583798,0.423482,0.00762931,0.176211
004417,0.548713,0.428268,0.00767013,0.184879
004418,0.892302,0.474053,0.00955888,0.185679
004419,0.218889,0.475565,0.01115127,0.195170
004420,0.089076,0.453169,0.01114886,0.199679
004421,0.130961,0.560002,0.01556283,0.202279
004422,0.724880,0.440411,0.01060784,0.200823
004423,0.719132,0.391088,0.00687755,0.188974
004424,0.481722,0.389069,0.00830671,0.206530
004425,0.217911,0.471065,0.00734370,0.152249
004426,0.257931,0.479331,0.01256689,0.204792
004427,0.211515,0.447446,0.00747387,0.172995
004428,0.415240,0.495969,0.01215751,0.184010
004429,0.310147,0.521524,0.01470489,0.196308
004430,0.392573,0.506526,0.01018334,0.164075
004431,0.200250,0.423233,0.00818276,0.191171
004432,0.251582,0.386277,0.00701718,0.192853
004433,0.244195,0.405813,0.00647379,0.179008
004434,0.554853,0.482143,0.01283272,0.199698
004435,0.552206,0.496842,0.01381320,0.199988
004436,0.554192,0.491874,0.00949505,0.161458
004437,0.234505,0.263458,0.00413805,0.215108
004438,0.117188,0.224851,0.00267637,0.194623
004439,0.140625,0.290232,0.00389786,0.184003
004440,0.087346,0.546258,0.01060173,0.164079
004441,0.105106,0.719460,0.01828003,0.173862
004442,0.074116,0.513370,0.01434851,0.214531
004443,0.244195,0.368091,0.00704705,0.200413
004444,0.171342,0.684096,0.02649022,0.214300
004445,0.214524,0.421013,0.00819884,0.186099
004446,0.212236,0.528958,0.01310407,0.181176
004447,0.508773,0.481568,0.01169658,0.177983
004448,0.528139,0.487657,0.01474811,0.200457
004449,0.150073,0.263979,0.00367466,0.205856
004450,0.163130,0.198813,0.00332708,0.250928
004451,0.117188,0.351391,0.00806552,0.219048
004452,0.148232,0.336288,0.00502953,0.194431
004453,0.172052,0.388039,0.00538549,0.167871
004454,0.106261,0.353634,0.00683990,0.209180
004455,0.081565,0.358697,0.00731325,0.221509
004456,0.101562,0.481572,0.00924139,0.179043
004457,0.076944,0.434980,0.00782151,0.180424
004458,0.973840,0.463457,0.01595804,0.206248
004459,0.975812,0.466813,0.01582609,0.215412
004460,0.968025,0.475392,0.01387388,0.196793
004461,1.060660,0.457037,0.00973962,0.208699
004462,1.076454,0.478647,0.01329455,0.202534
004463,1.069171,0.496682,0.01006624,0.187581
004464,0.395362,0.251288,0.00414002,0.181527
004465,0.160299,0.574440,0.01587486,0.194303
004466,0.366189,0.272550,0.00533438,0.202817
004467,0.286518,0.554316,0.01417156,0.187493
004468,0.375081,0.490141,0.01285713,0.206477
004469,0.237222,0.508528,0.01435686,0.201915
004470,0.478288,0.464037,0.01156181,0.193971
004471,0.447500,0.496767,0.01444886,0.199845
004472,0.382812,0.487828,0.01036024,0.171129
004473,0.895477,0.474596,0.01530679,0.183848
004474,0.918093,0.494004,0.01539169,0.175255
004475,0.880701,0.483509,0.01539169,0.194237
004476,0.116141,0.527447,0.01123808,0.181158
004477,0.130961,0.768348,0.02433122,0.184591
004478,0.125973,0.734659,0.02686992,0.206380
004479,0.106261,0.465753,0.00773303,0.177727
004480,0.216083,0.455732,0.01061722,0.205341
004481,0.188150,0.466975,0.01250778,0.225430
004482,0.223716,0.509298,0.01509318,0.215306
004483,0.252430,0.483000,0.01099141,0.191739
004484,0.222348,0.502400,0.00851931,0.156664
004485,0.066750,0.444313,0.00891532,0.190235
004486,0.069877,0.347862,0.00443115,0.168676
004487,0.072028,0.378062,0.00501031,0.165156
004488,0.276103,0.411994,0.00942888,0.212181
004489,0.223716,0.323503,0.00425807,0.169151
004490,0.216083,0.427319,0.00905832,0.196200
004491,0.835061,0.295442,0.01012265,0.263232
004492,0.807754,0.246530,0.00759004,0.294824
004493,0.776313,0.414666,0.01326753,0.205143
004494,0.585938,0.498654,0.01087568,0.168878
004495,0.567899,0.473029,0.01258030,0.196319
004496,0.555567,0.472077,0.01140703,0.174018
004497,0.461202,0.377764,0.00643101,0.189042
004498,0.318784,0.228466,0.00275314,0.182613
004499,0.484942,0.222899,0.00321223,0.188691
004500,0.143418,0.476559,0.01588327,0.217077
004501,0.133042,0.392550,0.01228068,0.231423
004502,0.119508,0.441029,0.01082381,0.183509
004503,0.183053,0.495157,0.00839588,0.164048
004504,0.178152,0.527842,0.01534801,0.210389
004505,0.150073,0.497679,0.01085149,0.184564
004506,0.653127,0.469436,0.01464310,0.216764
004507,0.312500,0.595658,0.01308751,0.165524
004508,0.223443,0.514969,0.01041831,0.167393
004509,0.407450,0.361509,0.00668050,0.185636
004510,0.650317,0.386119,0.00733598,0.194607
004511,0.646883,0.362431,0.00799398,0.202855
004512,0.182217,0.496464,0.01209864,0.200354
004513,0.175564,0.515679,0.01282486,0.188599
004514,0.187663,0.534651,0.01023405,0.168222
004515,0.130026,0.406702,0.00564997,0.167822
004516,0.175564,0.422461,0.00930739,0.192988
004517,0.166096,0.325964,0.00352357,0.173518
004518,0.185207,0.362458,0.00637095,0.163612
004519,0.213383,0.404113,0.00886888,0.191431
004520,0.176258,0.401133,0.01044798,0.203040
004521,0.078515,0.342999,0.00421017,0.157646
004522,0.100049,0.439276,0.00693237,0.169631
004523,0.105106,0.381550,0.00631245,0.186514
004524,0.928143,0.342265,0.01126770,0.281317
004525,0.992218,0.440552,0.01375874,0.239317
004526,0.927321,0.349371,0.01038778,0.258994
004527,0.398438,0.530769,0.01284509,0.180564
004528,0.381535,0.389491,0.00657948,0.178241
004529,0.148438,0.414925,0.00908240,0.196907
004530,1.027722,0.653035,0.01394642,0.127850
004531,0.062500,0.499367,0.00838870,0.168138
004532,0.293671,0.618892,0.01151217,0.169784
004533,0.095043,0.327797,0.00446586,0.167099
004534,0.093750,0.254697,0.00318089,0.172803
004535,0.094075,0.428398,0.01118933,0.220866
004536,0.415901,0.320865,0.00490443,0.178796
004537,0.305588,0.217474,0.00292344,0.191625
004538,0.388824,0.315851,0.00609515,0.203728
004539,0.397824,0.396000,0.00787291,0.206741
004540,0.265740,0.419756,0.00853595,0.191404
004541,0.440281,0.312378,0.00475613,0.197870
004542,0.959380,0.429178,0.01929454,0.212152
004543,0.954021,0.428974,0.01491614,0.180298
004544,0.970764,0.429899,0.01964428,0.229342
004545,0.244070,0.615255,0.02185366,0.217846
004546,0.187825,0.602082,0.01499804,0.184973
004547,0.258876,0.671716,0.01859276,0.180574
004548,0.742557,0.605807,0.01219223,0.140922
004549,0.574205,0.607112,0.01850550,0.203708
004550,0.563205,0.584862,0.01651662,0.190769
004551,0.101562,0.325494,0.00706510,0.166264
004552,0.084143,0.275053,0.00628059,0.194312
004553,0.079672,0.631868,0.01414535,0.157809
004554,0.233069,0.604708,0.01388875,0.182117
004555,0.210358,0.502915,0.01098021,0.189317
004556,0.178152,0.674170,0.01601036,0.176133
004557,0.587238,0.412950,0.00980970,0.160936
004558,0.637569,0.408768,0.01531367,0.231526
004559,0.628554,0.382126,0.00950821,0.177260
004560,0.328218,0.395912,0.00851290,0.200376
004561,0.296978,0.433413,0.00678773,0.162154
004562,0.333750,0.406913,0.00808381,0.192610
004563,0.084505,0.510218,0.01158535,0.190135
004564,0.086292,0.531123,0.01636124,0.226550
004565,0.093750,0.528028,0.01443241,0.210890
004566,0.780703,0.378979,0.00876409,0.205219
004567,0.854817,0.406974,0.00777721,0.187101
004568,0.883676,0.401682,0.01170078,0.243330
004569,0.513787,0.465116,0.01259809,0.163382
004570,0.822690,0.290391,0.00836194,0.203405
004571,0.614412,0.324014,0.01003030,0.201703
004572,0.200098,0.390804,0.00610304,0.177185
004573,0.206847,0.404608,0.00903075,0.209158
004574,0.205069,0.380675,0.00567635,0.169465
004575,0.073703,0.412172,0.00553116,0.167598
004576,0.064424,0.384606,0.00754819,0.203092
004577,0.052408,0.372881,0.00524180,0.173587
004578,0.449881,0.475907,0.01024919,0.185885
004579,0.359884,0.492726,0.00998497,0.181624
004580,0.273438,0.414382,0.00985251,0.199159
004581,0.176777,0.415301,0.00888695,0.195960
004582,0.070745,0.300327,0.00351352,0.168613
004583,0.338922,0.500656,0.00967057,0.167513
004584,0.066750,0.546423,0.01715457,0.226096
004585,0.064424,0.572445,0.01462647,0.199255
004586,0.074116,0.565644,0.01171055,0.175505
004587,0.148438,0.472253,0.01090039,0.196995
004588,0.136439,0.525642,0.00852114,0.168001
004589,0.086292,0.400533,0.00975159,0.207256
004590,1.069400,0.452598,0.01451018,0.209483
004591,1.062529,0.468560,0.01219178,0.190697
004592,1.014573,0.474575,0.01116641,0.183006
004593,0.890762,0.286624,0.00781180,0.263348
004594,0.761669,0.253599,0.00461002,0.234236
004595,0.744200,0.157991,0.00241212,0.257592
004596,0.178152,0.353312,0.00466666,0.163262
004597,0.228173,0.367770,0.00559243,0.172379
004598,0.200859,0.285624,0.00348967,0.182443
004599,0.673010,0.362520,0.00795552,0.198590
004600,0.812650,0.395209,0.01007598,0.220240
004601,0.688299,0.439775,0.01005542,0.190032
004602,0.052408,0.371425,0.00865073,0.226537
004603,0.059498,0.376043,0.00835970,0.210999
004604,0.055243,0.462949,0.01177845,0.213735
004605,0.846999,0.286062,0.00832385,0.297313
004606,0.800124,0.315226,0.00700760,0.233396
004607,0.679688,0.272227,0.00589877,0.233065
004608,0.811184,0.422066,0.00909708,0.204099
004609,0.860652,0.665868,0.01868672,0.134879
004610,0.844112,0.630511,0.02300807,0.211329
004611,0.627388,0.544944,0.01572848,0.176020
004612,0.485696,0.540826,0.01174284,0.159288
004613,0.604447,0.531073,0.01249503,0.165144
004614,0.258640,0.541725,0.01174234,0.178411
004615,0.255075,0.571005,0.01068226,0.157328
004616,0.213240,0.606378,0.01675796,0.188431
004617,0.117188,0.281755,0.00525500,0.215226
004618,0.117448,0.250133,0.00377930,0.198458
004619,0.149258,0.294975,0.00326159,0.154947
004620,0.195312,0.349937,0.00472885,0.163842
004621,0.113752,0.239658,0.00275694,0.182582
004622,0.056337,0.268007,0.00371931,0.171616
004623,0.206404,0.506720,0.01102407,0.190868
004624,0.180366,0.510604,0.00818663,0.159077
004625,0.180366,0.467309,0.00897843,0.186433
004626,0.070745,0.313038,0.00341233,0.160664
004627,0.052408,0.349886,0.00639253,0.204653
004628,0.072028,0.349042,0.00598244,0.198740
004629,0.999084,0.380072,0.01067279,0.243739
004630,0.943503,0.430031,0.00850787,0.194190
004631,0.956991,0.449600,0.01036093,0.209714
004632,0.905239,0.532598,0.01863799,0.205674
004633,0.858558,0.519448,0.01957789,0.230998
004634,0.884988,0.492610,0.01619615,0.206618
004635,0.204473,0.574192,0.01180611,0.169216
004636,0.163130,0.693566,0.02229621,0.197413
004637,0.179857,0.547672,0.00987150,0.159371
004638,0.536395,0.427378,0.00829237,0.183529
004639,0.325135,0.395944,0.00762130,0.192483
004640,0.182385,0.342411,0.00787800,0.220999
004641,0.862388,0.563573,0.01343112,0.160721
004642,0.957629,0.261267,0.00619269,0.242006
004643,0.894762,0.438009,0.00880528,0.182335
004644,0.141490,0.628224,0.01626213,0.174421
004645,0.551377,0.507452,0.01725491,0.222953
004646,0.106261,0.611439,0.01564497,0.179824
004647,0.078515,0.374974,0.00681007,0.195139
004648,0.080435,0.298286,0.00480042,0.212138
004649,0.101562,0.378514,0.00637386,0.206117
004650,0.437779,0.418132,0.01010932,0.216424
004651,0.101562,0.407619,0.00845112,0.204473
004652,0.066291,0.681005,0.01487363,0.159945
004653,0.111858,0.469392,0.01024157,0.190928
004654,0.125244,0.397943,0.01007956,0.215512
004655,0.179857,0.406709,0.00626851,0.181449
004656,0.867328,0.479549,0.01602315,0.213901
004657,0.984654,0.485102,0.01470835,0.185747
004658,0.888429,0.552820,0.01467377,0.162060
004659,1.001007,0.439634,0.00945662,0.199277
004660,1.014452,0.636751,0.01525623,0.135717
004661,0.999908,0.623750,0.02319062,0.202555
004662,0.195781,0.260968,0.00276592,0.161268
004663,0.171875,0.276030,0.00405503,0.196396
